order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
CA-2016-146150,2016-02-14,FM-14380,Consumer,Office Supplies,Art,264.18,7,"686.868,00"
CA-2014-114125,2014-07-09,GH-14410,Home Office,Office Supplies,Labels,2.88,1,"807.918,00"
CA-2014-114125,2014-07-09,GH-14410,Home Office,Office Supplies,Binders,"41.904,00",6,"141.426,00"
CA-2014-114125,2014-07-09,GH-14410,Home Office,Office Supplies,Storage,23.92,4,"-451.347,00"
CA-2016-114944,2016-01-30,HE-14800,Corporate,Office Supplies,Paper,"156.512,00",4,"528.228,00"
CA-2016-135965,2016-09-22,SZ-20035,Home Office,Office Supplies,Storage,128.34,6,"372.186,00"
CA-2017-149699,2017-12-22,CM-12115,Consumer,Technology,Accessories,474.95,5,"142.485,00"
CA-2016-166429,2016-09-02,TG-21310,Consumer,Technology,Copiers,999.98,2,"449.991,00"
CA-2015-112767,2015-08-02,DK-12985,Consumer,Furniture,Tables,277.5,4,-188.7
CA-2015-119879,2015-11-21,SS-20410,Consumer,Furniture,Tables,"1.252.704,00",8,"-4.802.032,00"
CA-2015-119879,2015-11-21,SS-20410,Consumer,Technology,Phones,110.97,5,"-240.435,00"
CA-2017-155642,2017-05-18,BM-11575,Corporate,Furniture,Furnishings,"22.608,00",3,"-101.736,00"
CA-2017-155642,2017-05-18,BM-11575,Corporate,Furniture,Furnishings,"1.892,00",1,"-9.933,00"
US-2017-101721,2017-07-23,MY-17380,Corporate,Office Supplies,Paper,"63.312,00",3,"205.764,00"
CA-2015-136728,2015-09-13,AG-10900,Consumer,Office Supplies,Envelopes,"7.824,00",1,"2.934,00"
CA-2015-136728,2015-09-13,AG-10900,Consumer,Furniture,Chairs,"170.072,00",4,"-12.148,00"
CA-2016-127194,2016-12-10,BW-11110,Corporate,Office Supplies,Paper,62.82,9,"295.254,00"
CA-2015-140375,2015-10-02,SG-20470,Consumer,Office Supplies,Paper,19.44,3,"515.968,00"
CA-2015-140375,2015-10-02,SG-20470,Consumer,Office Supplies,Binders,7.38,1,"1.556.725,00"
US-2017-155866,2017-11-17,CC-12370,Consumer,Office Supplies,Paper,38.88,6,"186.624,00"
US-2017-155866,2017-11-17,CC-12370,Consumer,Furniture,Furnishings,187.76,4,"769.816,00"
CA-2015-141327,2015-11-30,LR-16915,Consumer,Office Supplies,Binders,"6.048,00",7,"-42.336,00"
CA-2015-141327,2015-11-30,LR-16915,Consumer,Office Supplies,Appliances,"98.352,00",3,"2.356.790,00"
CA-2015-141327,2015-11-30,LR-16915,Consumer,Furniture,Furnishings,"335.744,00",2,"251.808,00"
CA-2015-136700,2015-12-06,DB-13120,Corporate,Office Supplies,Paper,8.96,2,"732.038,00"
CA-2017-102736,2017-09-05,LP-17095,Consumer,Technology,Accessories,"89.568,00",4,"-11.196,00"
CA-2017-102736,2017-09-05,LP-17095,Consumer,Office Supplies,Art,71.96,5,"7.196,00"
CA-2017-102736,2017-09-05,LP-17095,Consumer,Office Supplies,Paper,"15.552,00",3,"924.917,00"
CA-2017-125269,2017-04-24,AF-10870,Consumer,Office Supplies,Binders,10.43,5,"-182.525,00"
CA-2017-125269,2017-04-24,AF-10870,Consumer,Office Supplies,Storage,"72.784,00",1,"-18.196,00"
CA-2015-114811,2015-11-08,KD-16495,Corporate,Office Supplies,Storage,67.15,5,"167.875,00"
CA-2015-114811,2015-11-08,KD-16495,Corporate,Technology,Phones,549.98,2,"1.429.948,00"
CA-2015-114811,2015-11-08,KD-16495,Corporate,Furniture,Furnishings,11.82,3,"4.728,00"
CA-2015-114811,2015-11-08,KD-16495,Corporate,Technology,Machines,"1.002.074,00",4,"2.229.024,00"
CA-2015-114811,2015-11-08,KD-16495,Corporate,Furniture,Chairs,"577.764,00",2,"1.155.528,00"
CA-2015-122266,2015-04-26,SA-20830,Consumer,Furniture,Tables,"1.915.155,00",1,"-766.062,00"
CA-2015-122266,2015-04-26,SA-20830,Consumer,Office Supplies,Art,"2.624,00",1,"4.264,00"
CA-2015-141565,2015-09-20,BG-11035,Consumer,Office Supplies,Binders,"1.369.764,00",6,"-913.176,00"
CA-2015-141565,2015-09-20,BG-11035,Consumer,Office Supplies,Storage,"294.368,00",4,"-588.736,00"
CA-2017-128769,2017-09-07,DM-12955,Corporate,Office Supplies,Appliances,"81.568,00",2,"-192.664,00"
CA-2016-116337,2016-11-07,MC-17845,Consumer,Furniture,Furnishings,44.46,5,"-17.784,00"
CA-2016-116337,2016-11-07,MC-17845,Consumer,Office Supplies,Storage,"314.088,00",3,"196.305,00"
CA-2015-120845,2015-09-25,ML-17395,Corporate,Office Supplies,Binders,"6.336,00",4,"-46.464,00"
CA-2015-120845,2015-09-25,ML-17395,Corporate,Office Supplies,Paper,10.48,1,"3.799,00"
CA-2015-120845,2015-09-25,ML-17395,Corporate,Office Supplies,Binders,"2.469,00",1,"-18.106,00"
CA-2015-120845,2015-09-25,ML-17395,Corporate,Office Supplies,Binders,"3.264,00",2,"-22.848,00"
CA-2014-120775,2014-10-03,RD-19930,Consumer,Office Supplies,Fasteners,"4.344,00",3,"8.688,00"
CA-2014-120775,2014-10-03,RD-19930,Consumer,Furniture,Furnishings,"31.776,00",3,"-190.656,00"
CA-2014-120775,2014-10-03,RD-19930,Consumer,Office Supplies,Labels,"4.928,00",2,"1.953.319,00"
CA-2014-120775,2014-10-03,RD-19930,Consumer,Office Supplies,Binders,"1.788,00",3,"-30.396,00"
CA-2014-120775,2014-10-03,RD-19930,Consumer,Office Supplies,Fasteners,"15.072,00",4,"-3.768,00"
CA-2014-152905,2014-02-18,AB-10015,Consumer,Office Supplies,Storage,"12.624,00",2,"-25.248,00"
CA-2016-104633,2016-06-12,EA-14035,Corporate,Office Supplies,Paper,185.88,6,"83.646,00"
CA-2016-104633,2016-06-12,EA-14035,Corporate,Office Supplies,Paper,12.96,2,"112.648,00"
CA-2017-104136,2017-11-01,SF-20065,Consumer,Office Supplies,Paper,189.7,10,"91.056,00"
CA-2017-104136,2017-11-01,SF-20065,Consumer,Office Supplies,Paper,40.99,1,"200.851,00"
CA-2016-123050,2016-04-04,BC-11125,Home Office,Furniture,Furnishings,82.64,2,"904.524,00"
CA-2016-123050,2016-04-04,BC-11125,Home Office,Office Supplies,Storage,31.02,2,"-455.608,00"
CA-2016-123050,2016-04-04,BC-11125,Home Office,Technology,Accessories,89.97,3,"377.874,00"
CA-2016-162355,2016-06-30,PF-19165,Consumer,Office Supplies,Art,35.97,3,"1.906.445,00"
CA-2016-162355,2016-06-30,PF-19165,Consumer,Furniture,Bookcases,1266.86,7,"2.913.778,00"
CA-2014-158225,2014-09-22,SE-20110,Consumer,Office Supplies,Storage,169.45,5,"423.625,00"
CA-2014-158225,2014-09-22,SE-20110,Consumer,Office Supplies,Storage,40.68,2,"4.068,00"
CA-2017-102204,2017-05-01,CJ-12010,Consumer,Office Supplies,Supplies,"3.328,00",2,"416,00"
CA-2017-102204,2017-05-01,CJ-12010,Consumer,Furniture,Tables,"933.262,00",4,"-4.581.468,00"
CA-2017-102204,2017-05-01,CJ-12010,Consumer,Furniture,Chairs,2803.92,5,"0,00"
CA-2017-103065,2017-10-20,PT-19090,Consumer,Office Supplies,Storage,"4.768,00",2,"-7.748,00"
CA-2017-103065,2017-10-20,PT-19090,Consumer,Office Supplies,Paper,"6.672,00",1,"2.502,00"
CA-2017-103065,2017-10-20,PT-19090,Consumer,Office Supplies,Art,"4.448,00",2,"1.112,00"
CA-2017-103065,2017-10-20,PT-19090,Consumer,Furniture,Furnishings,"43.936,00",4,"-543.327,00"
CA-2014-109855,2014-09-01,LH-16900,Consumer,Office Supplies,Binders,"23.744,00",2,"439.966,00"
CA-2014-109855,2014-09-01,LH-16900,Consumer,Technology,Accessories,"357,00",3,57.12
CA-2014-109897,2014-08-12,BW-11200,Consumer,Technology,Phones,"806.336,00",8,"50.396,00"
CA-2014-109897,2014-08-12,BW-11200,Consumer,Furniture,Furnishings,85.44,3,"316.128,00"
US-2014-143581,2014-08-19,BS-11365,Corporate,Office Supplies,Storage,344.91,3,"574.802,00"
CA-2015-129217,2015-05-10,DP-13390,Home Office,Office Supplies,Appliances,70.97,5,"-191.619,00"
CA-2015-129217,2015-05-10,DP-13390,Home Office,Office Supplies,Art,"36.784,00",2,"1.783.906,00"
CA-2016-133816,2016-05-10,CS-12400,Home Office,Technology,Phones,"743.988,00",2,"-123.998,00"
CA-2015-140221,2015-03-05,MS-17365,Consumer,Office Supplies,Binders,"11.212,00",2,"-16.818,00"
CA-2015-140221,2015-03-05,MS-17365,Consumer,Furniture,Furnishings,"4.712,00",2,"-18.848,00"
CA-2015-140221,2015-03-05,MS-17365,Consumer,Office Supplies,Appliances,180.98,5,"-470.548,00"
CA-2015-140221,2015-03-05,MS-17365,Consumer,Office Supplies,Storage,"60.416,00",2,"-541.866,00"
CA-2017-152310,2017-08-12,DK-12895,Consumer,Technology,Copiers,299.99,1,"89.997,00"
CA-2017-152310,2017-08-12,DK-12895,Consumer,Office Supplies,Paper,192.16,4,"922.368,00"
CA-2017-152310,2017-08-12,DK-12895,Consumer,Technology,Phones,"242.624,00",8,"272.952,00"
CA-2017-152310,2017-08-12,DK-12895,Consumer,Office Supplies,Storage,46.74,3,"11.685,00"
CA-2017-152310,2017-08-12,DK-12895,Consumer,Technology,Accessories,174.95,5,"206.699,00"
CA-2017-152310,2017-08-12,DK-12895,Consumer,Office Supplies,Binders,"100.704,00",6,"37.764,00"
CA-2016-118101,2016-06-26,SN-20560,Home Office,Office Supplies,Paper,368.91,9,"1.807.659,00"
CA-2016-118101,2016-06-26,SN-20560,Home Office,Office Supplies,Binders,"43.869,00",1,"2.116.277,00"
CA-2016-118101,2016-06-26,SN-20560,Home Office,Office Supplies,Storage,171.04,4,"444.704,00"
CA-2016-100307,2016-12-15,TC-21475,Home Office,Office Supplies,Paper,19.44,3,"515.968,00"
CA-2015-138457,2015-09-13,AM-10705,Consumer,Office Supplies,Binders,"13.092,00",4,"-100.372,00"
CA-2014-131800,2014-12-30,AJ-10960,Consumer,Office Supplies,Appliances,122.94,3,"30.735,00"
CA-2014-131800,2014-12-30,AJ-10960,Consumer,Office Supplies,Binders,"35.448,00",7,"2.410.572,00"
CA-2014-118304,2014-04-29,KH-16360,Consumer,Technology,Phones,19.98,2,"17.654,00"
CA-2017-121790,2017-01-30,LP-17095,Consumer,Furniture,Tables,"69.375,00",1,"-47.175,00"
CA-2017-121790,2017-01-30,LP-17095,Consumer,Office Supplies,Supplies,31.68,4,"2.772,00"
CA-2017-121790,2017-01-30,LP-17095,Consumer,Technology,Phones,"2.003.168,00",4,"250.396,00"
CA-2017-121790,2017-01-30,LP-17095,Consumer,Office Supplies,Art,"9.344,00",2,"-132.887,00"
CA-2016-169670,2016-12-25,JE-15715,Consumer,Furniture,Chairs,"2.563.056,00",8,"3.132.624,00"
CA-2016-139549,2016-10-20,MY-18295,Corporate,Furniture,Chairs,"387.136,00",4,"2.371.247,00"
CA-2015-104059,2015-06-13,FC-14245,Home Office,Office Supplies,Art,"3.424,00",1,"2.996,00"
CA-2017-164112,2017-06-30,ND-18460,Corporate,Office Supplies,Storage,1085.42,7,"2.822.092,00"
CA-2015-143882,2015-06-26,DB-13360,Home Office,Office Supplies,Paper,"43.056,00",9,"156.078,00"
US-2016-139262,2016-02-21,LC-16960,Home Office,Office Supplies,Binders,"3.762,00",3,"-27.588,00"
US-2016-139262,2016-02-21,LC-16960,Home Office,Office Supplies,Binders,34.86,2,"-26.726,00"
US-2016-139262,2016-02-21,LC-16960,Home Office,Office Supplies,Storage,"432.456,00",3,"324.342,00"
CA-2017-146192,2017-04-22,BD-11725,Consumer,Office Supplies,Storage,675.06,3,"877.578,00"
CA-2017-134810,2017-05-09,MC-17605,Corporate,Office Supplies,Envelopes,"65.232,00",3,"220.158,00"
CA-2017-134810,2017-05-09,MC-17605,Corporate,Furniture,Chairs,"207,00",3,"25.875,00"
CA-2015-154284,2015-12-21,SZ-20035,Home Office,Technology,Machines,600.53,2,"137.264,00"
CA-2015-154284,2015-12-21,SZ-20035,Home Office,Office Supplies,Art,"59.904,00",2,"142.272,00"
CA-2015-154284,2015-12-21,SZ-20035,Home Office,Technology,Accessories,637.44,8,"135.456,00"
CA-2015-154284,2015-12-21,SZ-20035,Home Office,Furniture,Furnishings,"51.756,00",3,"-336.414,00"
CA-2014-156244,2014-08-12,DH-13675,Home Office,Office Supplies,Paper,"31.104,00",6,"2.543.825,00"
CA-2014-156244,2014-08-12,DH-13675,Home Office,Office Supplies,Art,47.96,5,"23.833,00"
CA-2014-156244,2014-08-12,DH-13675,Home Office,Technology,Accessories,"158.928,00",7,"417.186,00"
CA-2014-156244,2014-08-12,DH-13675,Home Office,Office Supplies,Appliances,"211.248,00",6,"158.436,00"
CA-2014-156244,2014-08-12,DH-13675,Home Office,Office Supplies,Supplies,"5.552,00",2,"-1.041,00"
CA-2014-156244,2014-08-12,DH-13675,Home Office,Office Supplies,Labels,"2.952,00",1,"9.963,00"
CA-2015-106362,2015-12-11,LC-16885,Consumer,Office Supplies,Binders,"10.332,00",3,"-75.768,00"
US-2017-168802,2017-11-03,JO-15145,Corporate,Office Supplies,Binders,"18.368,00",4,"2.847.554,00"
US-2017-146906,2017-03-13,MT-17815,Consumer,Technology,Phones,299.9,2,"74.975,00"
CA-2016-166380,2016-05-30,EB-13750,Corporate,Office Supplies,Envelopes,26.55,9,"12.744,00"
CA-2016-166380,2016-05-30,EB-13750,Corporate,Technology,Accessories,111.98,2,"268.752,00"
US-2015-158911,2015-07-05,RS-19765,Corporate,Furniture,Furnishings,"4.928,00",2,"7.392,00"
US-2015-158911,2015-07-05,RS-19765,Corporate,Office Supplies,Labels,"11.784,00",3,"298.495,00"
US-2014-103338,2014-03-11,RB-19435,Consumer,Office Supplies,Art,7.98,3,"-420.727,00"
CA-2015-109169,2015-04-20,OT-18730,Consumer,Office Supplies,Envelopes,180.96,2,"81.432,00"
US-2017-167318,2017-07-26,GZ-14545,Corporate,Technology,Accessories,1649.95,5,659.98
US-2017-167318,2017-07-26,GZ-14545,Corporate,Furniture,Chairs,"362.352,00",3,"45.294,00"
US-2014-120313,2014-10-31,NL-18310,Home Office,Technology,Phones,"73.584,00",2,"322.358,00"
CA-2017-135419,2017-11-03,BG-11740,Consumer,Furniture,Tables,"486.368,00",4,"364.776,00"
CA-2016-128671,2016-08-11,MT-18070,Home Office,Office Supplies,Paper,32.4,5,"15.552,00"
CA-2016-128671,2016-08-11,MT-18070,Home Office,Office Supplies,Binders,41.86,7,"192.556,00"
CA-2016-128671,2016-08-11,MT-18070,Home Office,Office Supplies,Binders,77.56,2,"356.776,00"
CA-2016-149335,2016-07-25,BC-11125,Home Office,Office Supplies,Art,37.17,9,"11.151,00"
CA-2014-168312,2014-03-01,GW-14605,Consumer,Office Supplies,Storage,"137.352,00",3,"1.441.096,00"
CA-2014-168312,2014-03-01,GW-14605,Consumer,Furniture,Tables,"376.509,00",3,"-430.296,00"
US-2017-105935,2017-01-26,BD-11500,Consumer,Furniture,Furnishings,62.72,4,"244.608,00"
US-2017-105935,2017-01-26,BD-11500,Consumer,Technology,Phones,2939.93,7,"7.643.818,00"
CA-2014-161508,2014-07-12,PV-18985,Home Office,Furniture,Chairs,"512.358,00",3,"-146.388,00"
CA-2014-161508,2014-07-12,PV-18985,Home Office,Office Supplies,Fasteners,"3.488,00",2,"5.668,00"
CA-2014-161508,2014-07-12,PV-18985,Home Office,Office Supplies,Art,"22.288,00",7,"2.594.744,00"
CA-2014-161508,2014-07-12,PV-18985,Home Office,Office Supplies,Paper,"16.032,00",3,"1.538.524,00"
CA-2017-130904,2017-04-11,HM-14980,Consumer,Office Supplies,Art,"1.752,00",1,"1.533,00"
CA-2017-130904,2017-04-11,HM-14980,Consumer,Office Supplies,Art,"20.992,00",8,"626.789,00"
CA-2017-133620,2017-11-13,EM-14065,Consumer,Office Supplies,Storage,11.21,1,"3.363,00"
CA-2015-142937,2015-12-05,SF-20065,Consumer,Office Supplies,Art,45.04,2,"4.504,00"
US-2016-149790,2016-09-26,SC-20380,Consumer,Office Supplies,Binders,"15.624,00",2,"-249.984,00"
CA-2016-130778,2016-11-19,ND-18370,Consumer,Office Supplies,Appliances,8.74,2,"300.992,00"
CA-2016-130778,2016-11-19,ND-18370,Consumer,Office Supplies,Paper,44.75,5,"20.585,00"
CA-2017-144456,2017-09-08,FC-14245,Home Office,Office Supplies,Storage,61.68,5,"5.397,00"
CA-2017-144456,2017-09-08,FC-14245,Home Office,Technology,Phones,"158.376,00",3,"138.579,00"
CA-2017-103478,2017-07-21,KL-16555,Corporate,Office Supplies,Binders,"2.864,00",4,"-45.824,00"
CA-2017-103478,2017-07-21,KL-16555,Corporate,Office Supplies,Binders,"94.192,00",7,"-164.836,00"
CA-2017-118577,2017-10-06,XP-21865,Consumer,Office Supplies,Paper,143.7,3,"68.976,00"
CA-2017-118577,2017-10-06,XP-21865,Consumer,Office Supplies,Paper,6.48,1,"-290.672,00"
CA-2017-113572,2017-11-07,FP-14320,Consumer,Technology,Accessories,7.88,4,"1.211.177,00"
CA-2016-153269,2016-03-09,PS-18760,Consumer,Office Supplies,Storage,11.21,1,"3.363,00"
CA-2016-153269,2016-03-09,PS-18760,Consumer,Furniture,Chairs,354.9,5,"88.725,00"
CA-2016-153269,2016-03-09,PS-18760,Consumer,Office Supplies,Paper,17.94,3,"2.193.860,00"
CA-2016-153269,2016-03-09,PS-18760,Consumer,Office Supplies,Binders,51.8,4,23.31
CA-2017-161655,2017-05-13,CW-11905,Home Office,Office Supplies,Binders,299.52,9,149.76
CA-2016-101469,2016-07-02,KH-16360,Consumer,Office Supplies,Art,"44.019,00",2,"3.157,00"
CA-2014-153087,2014-12-27,TC-20980,Corporate,Office Supplies,Paper,23.92,4,"1.939.014,00"
CA-2014-153087,2014-12-27,TC-20980,Corporate,Technology,Accessories,"498,00",5,184.26
CA-2017-135076,2017-04-13,YS-21880,Corporate,Furniture,Chairs,"436.704,00",6,"-382.116,00"
CA-2014-161634,2014-11-14,CC-12220,Consumer,Office Supplies,Paper,32.4,5,"15.552,00"
CA-2017-141481,2017-06-11,ZD-21925,Consumer,Office Supplies,Appliances,61.44,3,"165.888,00"
CA-2016-132549,2016-11-25,JK-15370,Consumer,Office Supplies,Storage,73.36,7,"198.072,00"
US-2014-155544,2014-03-21,GM-14440,Consumer,Office Supplies,Labels,59.2,5,"43.883,00"
US-2014-155544,2014-03-21,GM-14440,Consumer,Furniture,Furnishings,"32.952,00",3,"1.462.584,00"
US-2014-155544,2014-03-21,GM-14440,Consumer,Furniture,Chairs,"218.376,00",3,"-109.188,00"
US-2015-115238,2015-04-30,JW-15220,Corporate,Furniture,Furnishings,31.4,5,"13.188,00"
US-2015-115238,2015-04-30,JW-15220,Corporate,Furniture,Furnishings,9.48,1,"3.792,00"
US-2015-115238,2015-04-30,JW-15220,Corporate,Technology,Phones,209.5,10,58.66
US-2015-115238,2015-04-30,JW-15220,Corporate,Furniture,Furnishings,"43.914,00",5,"10.449,00"
US-2015-115238,2015-04-30,JW-15220,Corporate,Office Supplies,Paper,6.48,1,"-290.672,00"
CA-2017-132199,2017-05-03,BO-11350,Corporate,Furniture,Furnishings,"32.448,00",2,"404.872,00"
CA-2017-132199,2017-05-03,BO-11350,Corporate,Office Supplies,Binders,"26.388,00",4,"-17.592,00"
CA-2017-132199,2017-05-03,BO-11350,Corporate,Furniture,Tables,373.47,5,"-112.041,00"
CA-2017-132199,2017-05-03,BO-11350,Corporate,Office Supplies,Binders,64.2,5,-44.94
CA-2017-132199,2017-05-03,BO-11350,Corporate,Office Supplies,Fasteners,"8,00",2,"44.045,00"
CA-2016-163174,2016-08-26,XP-21865,Consumer,Furniture,Furnishings,186.54,3,"410.388,00"
CA-2014-110555,2014-04-11,MM-18055,Consumer,Office Supplies,Storage,87.08,7,"243.824,00"
CA-2014-110555,2014-04-11,MM-18055,Consumer,Technology,Phones,"105.584,00",2,"177.753,00"
CA-2014-110555,2014-04-11,MM-18055,Consumer,Technology,Accessories,217.44,6,"913.248,00"
CA-2017-147207,2017-01-02,TS-21655,Consumer,Office Supplies,Art,"31.744,00",2,"3.968,00"
CA-2017-147207,2017-01-02,TS-21655,Consumer,Office Supplies,Appliances,"5.432,00",2,-13.58
CA-2017-147207,2017-01-02,TS-21655,Consumer,Furniture,Tables,913.43,5,"-169.637,00"
CA-2017-147207,2017-01-02,TS-21655,Consumer,Office Supplies,Storage,"372.144,00",3,"279.108,00"
CA-2017-137631,2017-04-28,JL-15235,Consumer,Technology,Phones,"751.984,00",2,"845.982,00"
CA-2017-157273,2017-01-30,SZ-20035,Home Office,Technology,Phones,"604.768,00",4,"604.768,00"
CA-2014-109918,2014-09-07,LR-17035,Corporate,Office Supplies,Supplies,27.36,4,"720.442,00"
CA-2014-109918,2014-09-07,LR-17035,Corporate,Office Supplies,Paper,20.56,2,"1.728.573,00"
CA-2014-109918,2014-09-07,LR-17035,Corporate,Office Supplies,Binders,83.92,5,31.47
CA-2016-118745,2016-06-11,SV-20365,Consumer,Furniture,Tables,"902.712,00",3,"338.517,00"
CA-2016-163972,2016-10-17,MG-17890,Home Office,Furniture,Bookcases,"120.666,00",2,"21.294,00"
CA-2014-165393,2014-12-27,NC-18415,Consumer,Office Supplies,Binders,"4.984,00",1,"-84.728,00"
CA-2016-113726,2016-11-24,SC-20680,Home Office,Furniture,Furnishings,82.26,3,"337.266,00"
CA-2016-152940,2016-11-10,RO-19780,Consumer,Office Supplies,Storage,29.74,1,"4.461,00"
CA-2015-158701,2015-01-05,JL-15175,Home Office,Office Supplies,Appliances,87.36,6,"235.872,00"
CA-2015-158701,2015-01-05,JL-15175,Home Office,Office Supplies,Binders,56.16,6,17.55
CA-2017-156272,2017-03-21,PW-19030,Corporate,Office Supplies,Appliances,"64.384,00",1,"8.048,00"
CA-2015-162964,2015-11-12,MF-18250,Corporate,Office Supplies,Storage,"64.784,00",1,"-145.764,00"
CA-2015-162964,2015-11-12,MF-18250,Corporate,Office Supplies,Paper,"15.552,00",3,"1.634.948,00"
CA-2015-162964,2015-11-12,MF-18250,Corporate,Office Supplies,Envelopes,"223.888,00",7,"69.965,00"
CA-2014-103527,2014-09-09,CC-12220,Consumer,Office Supplies,Paper,"10.896,00",3,"3.405,00"
CA-2016-134544,2016-03-17,AC-10660,Consumer,Technology,Phones,"84.784,00",2,"-201.362,00"
CA-2016-163048,2016-02-08,MH-17440,Corporate,Furniture,Chairs,241.5,4,"0,00"
CA-2016-145135,2016-11-26,CD-12790,Home Office,Technology,Accessories,59.97,3,"149.925,00"
CA-2016-145135,2016-11-26,CD-12790,Home Office,Office Supplies,Paper,13.36,2,"813.914,00"
CA-2017-137582,2017-09-04,CV-12805,Corporate,Office Supplies,Binders,"11.808,00",3,"-208.826,00"
CA-2015-149601,2015-05-28,TB-21625,Consumer,Office Supplies,Storage,16.24,1,"2.436,00"
CA-2015-149601,2015-05-28,TB-21625,Consumer,Office Supplies,Storage,77.55,5,"21.714,00"
CA-2014-139423,2014-11-01,DG-13300,Corporate,Office Supplies,Appliances,76.12,2,"220.748,00"
CA-2016-102596,2016-12-27,RD-19810,Home Office,Office Supplies,Fasteners,"17.184,00",6,"143.329,00"
CA-2017-153227,2017-12-04,CS-12250,Corporate,Office Supplies,Paper,11.76,2,"2.090.771,00"
CA-2017-110625,2017-12-23,JB-16045,Home Office,Furniture,Furnishings,27.46,2,"2.540.873,00"
CA-2016-142594,2016-12-01,EJ-14155,Consumer,Technology,Phones,137.94,3,"358.644,00"
CA-2016-142594,2016-12-01,EJ-14155,Consumer,Furniture,Furnishings,111.15,5,"48.906,00"
CA-2016-142594,2016-12-01,EJ-14155,Consumer,Office Supplies,Appliances,901.95,3,"2.976.435,00"
CA-2016-142594,2016-12-01,EJ-14155,Consumer,Furniture,Tables,"366.009,00",3,"-470.583,00"
CA-2014-152254,2014-06-30,BD-11620,Consumer,Office Supplies,Paper,"310.688,00",7,"1.087.408,00"
US-2014-120236,2014-09-03,MR-17545,Home Office,Office Supplies,Binders,7.68,5,-11.52
CA-2017-120061,2017-11-02,SR-20425,Home Office,Furniture,Chairs,"155.372,00",2,"-355.136,00"
CA-2015-133837,2015-04-13,TH-21100,Consumer,Office Supplies,Storage,"10.744,00",1,"8.058,00"
